상권_코드,class,val
1000035,유동비율_여성60대,0.156915351
1000036,상주비율_남성,0.483086681
1000036,상주비율_여성,0.516913319
1000036,상주비율_10대,0.089852008
1000036,상주비율_20대,0.153276956
1000036,상주비율_30대,0.113107822
1000036,상주비율_40대,0.156976744
1000036,상주비율_50대,0.175475687
1000036,상주비율_60대이상,0.311310782
1000036,상주비율_남성10대,0.04756871
1000036,상주비율_남성20대,0.07346723
1000036,상주비율_남성30대,0.059725159
1000036,상주비율_남성40대,0.078224101
1000036,상주비율_남성50대,0.096194503
1000036,상주비율_남성60대이상,0.127906977
1000036,상주비율_여성10대,0.042283298
1000036,상주비율_여성20대,0.079809725
1000036,상주비율_여성30대,0.053382664
1000036,상주비율_여성40대,0.078752643
1000036,상주비율_여성50대,0.079281184
1000036,상주비율_여성60대,0.183403805
1000036,유동비율_남성,0.467992398
1000036,유동비율_여성,0.532007728
1000036,유동비율_10대,0.113440734
1000036,유동비율_20대,0.165969628
1000036,유동비율_30대,0.177702408
1000036,유동비율_40대,0.160310155
1000036,유동비율_50대,0.143023694
1000036,유동비율_60대이상,0.239553255
1000036,유동비율_주중,0.728498316
1000036,유동비율_주말,0.271501621
1000036,유동비율_남성10대주중,0.04158839
1000036,유동비율_남성10대주말,0.01571333
1000036,유동비율_남성10대,0.057301719
1000036,유동비율_남성20대주중,0.051768162
1000036,유동비율_남성20대주말,0.020731741
1000036,유동비율_남성20대,0.072499903
1000036,유동비율_남성30대주중,0.063510593
1000036,유동비율_남성30대주말,0.022899756
1000036,유동비율_남성30대,0.08641035
1000036,유동비율_남성40대주중,0.06000084
1000036,유동비율_남성40대주말,0.021016693
1000036,유동비율_남성40대,0.081017533
1000036,유동비율_남성50대주중,0.051494818
1000036,유동비율_남성50대주말,0.019249704
1000036,유동비율_남성50대,0.070744522
1000036,유동비율_남성60대주중,0.072118749
1000036,유동비율_남성60대주말,0.027900063
1000036,유동비율_남성60대,0.100018812
1000036,유동비율_여성10대주중,0.040295163
1000036,유동비율_여성10대주말,0.015843851
1000036,유동비율_여성10대,0.056139014
1000036,유동비율_여성20대주중,0.069010653
1000036,유동비율_여성20대주말,0.024459766
1000036,유동비율_여성20대,0.093470419
1000036,유동비율_여성30대주중,0.067728593
1000036,유동비율_여성30대주말,0.023563339
1000036,유동비율_여성30대,0.091291932
1000036,유동비율_여성40대주중,0.057941519
1000036,유동비율_여성40대주말,0.021351355
1000036,유동비율_여성40대,0.079292874
1000036,유동비율_여성50대주중,0.05267279
1000036,유동비율_여성50대주말,0.019607392
1000036,유동비율_여성50대,0.072280181
1000036,유동비율_여성60대주중,0.100368614
1000036,유동비율_여성60대주말,0.03916583
1000036,유동비율_여성60대,0.139534444
1000037,상주비율_남성,0.476973684
1000037,상주비율_여성,0.523026316
1000037,상주비율_10대,0.135808271
1000037,상주비율_20대,0.173402256
1000037,상주비율_30대,0.156015038
1000037,상주비율_40대,0.148496241
1000037,상주비율_50대,0.161654135
1000037,상주비율_60대이상,0.22462406
1000037,상주비율_남성10대,0.069548872
1000037,상주비율_남성20대,0.083646617
1000037,상주비율_남성30대,0.080357143
1000037,상주비율_남성40대,0.071898496
1000037,상주비율_남성50대,0.071428571
1000037,상주비율_남성60대이상,0.100093985
1000037,상주비율_여성10대,0.066259398
1000037,상주비율_여성20대,0.089755639
1000037,상주비율_여성30대,0.075657895
1000037,상주비율_여성40대,0.076597744
1000037,상주비율_여성50대,0.090225564
1000037,상주비율_여성60대,0.124530075
1000037,유동비율_남성,0.478682212
1000037,유동비율_여성,0.521317727
1000037,유동비율_10대,0.098267182
1000037,유동비율_20대,0.176221523
1000037,유동비율_30대,0.17775866
1000037,유동비율_40대,0.162519275
1000037,유동비율_50대,0.162459511
1000037,유동비율_60대이상,0.222773488
1000037,유동비율_주중,0.742463378
1000037,유동비율_주말,0.257536381
1000037,유동비율_남성10대주중,0.03336677
1000037,유동비율_남성10대주말,0.01247627
1000037,유동비율_남성10대,0.04584304
1000037,유동비율_남성20대주중,0.055745598
1000037,유동비율_남성20대주말,0.020933654
1000037,유동비율_남성20대,0.076679252
1000037,유동비율_남성30대주중,0.069035756
1000037,유동비율_남성30대주말,0.022300165
1000037,유동비율_남성30대,0.091335921
1000037,유동비율_남성40대주중,0.066594031
1000037,유동비율_남성40대주말,0.020742324
1000037,유동비율_남성40대,0.087336355
1000037,유동비율_남성50대주중,0.060520774
1000037,유동비율_남성50대주말,0.020279257
1000037,유동비율_남성50대,0.080800031
1000037,유동비율_남성60대주중,0.070775658
1000037,유동비율_남성60대주말,0.025912678
1000037,유동비율_남성60대,0.096688336
1000037,유동비율_여성10대주중,0.037472504
1000037,유동비율_여성10대주말,0.014951759
1000037,유동비율_여성10대,0.052424262
1000037,유동비율_여성20대주중,0.074360787
1000037,유동비율_여성20대주말,0.025182087
1000037,유동비율_여성20대,0.099542873
1000037,유동비율_여성30대주중,0.065358784
1000037,유동비율_여성30대주말,0.021064076
1000037,유동비율_여성30대,0.08642286
1000037,유동비율_여성40대주중,0.056541731
1000037,유동비율_여성40대주말,0.018641008
1000037,유동비율_여성40대,0.07518274
1000037,유동비율_여성50대주중,0.061306917
1000037,유동비율_여성50대주말,0.020353586
1000037,유동비율_여성50대,0.081660503
1000037,유동비율_여성60대주중,0.091384731
1000037,유동비율_여성60대주말,0.034700782
1000037,유동비율_여성60대,0.126085513
1000038,상주비율_남성,0.471385542
1000038,상주비율_여성,0.528614458
1000038,상주비율_10대,0.138554217
1000038,상주비율_20대,0.197289157
1000038,상주비율_30대,0.149096386
1000038,상주비율_40대,0.155120482
1000038,상주비율_50대,0.13253012
1000038,상주비율_60대이상,0.227409639
1000038,상주비율_남성10대,0.064759036
1000038,상주비율_남성20대,0.09939759
1000038,상주비율_남성30대,0.073795181
1000038,상주비율_남성40대,0.079819277
1000038,상주비율_남성50대,0.064759036
1000038,상주비율_남성60대이상,0.088855422
1000038,상주비율_여성10대,0.073795181
1000038,상주비율_여성20대,0.097891566
1000038,상주비율_여성30대,0.075301205
1000038,상주비율_여성40대,0.075301205
1000038,상주비율_여성50대,0.067771084
1000038,상주비율_여성60대,0.138554217
1000038,유동비율_남성,0.465152806
1000038,유동비율_여성,0.534847314
1000038,유동비율_10대,0.124430885
1000038,유동비율_20대,0.145099509
1000038,유동비율_30대,0.168227222
1000038,유동비율_40대,0.155368985
1000038,유동비율_50대,0.144973197
1000038,유동비율_60대이상,0.261900563
1000038,유동비율_주중,0.716832137
1000038,유동비율_주말,0.283167803
1000038,유동비율_남성10대주중,0.048083017
1000038,유동비율_남성10대주말,0.018639595
1000038,유동비율_남성10대,0.066722612
1000038,유동비율_남성20대주중,0.046064609
1000038,유동비율_남성20대주말,0.019168785
1000038,유동비율_남성20대,0.065233393
1000038,유동비율_남성30대주중,0.056900597
1000038,유동비율_남성30대주말,0.022850007
1000038,유동비율_남성30대,0.079750605
1000038,유동비율_남성40대주중,0.055138773
1000038,유동비율_남성40대주말,0.021815211
1000038,유동비율_남성40대,0.076953984
1000038,유동비율_남성50대주중,0.049682825
1000038,유동비율_남성50대주말,0.019829086
1000038,유동비율_남성50대,0.069511912
1000038,유동비율_남성60대주중,0.076412134
1000038,유동비율_남성60대주말,0.030568346
1000038,유동비율_남성60대,0.10698048
1000038,유동비율_여성10대주중,0.041164252
1000038,유동비율_여성10대주말,0.0165451
1000038,유동비율_여성10대,0.057709353
1000038,유동비율_여성20대주중,0.057940314
1000038,유동비율_여성20대주말,0.021925861
1000038,유동비율_여성20대,0.079866176
1000038,유동비율_여성30대주중,0.064037602
1000038,유동비율_여성30대주말,0.024439915
1000038,유동비율_여성30대,0.088477517
1000038,유동비율_여성40대주중,0.056270479
1000038,유동비율_여성40대주말,0.022143622
1000038,유동비율_여성40대,0.0784141
1000038,유동비율_여성50대주중,0.054291074
1000038,유동비율_여성50대주말,0.021170751
1000038,유동비율_여성50대,0.075461825
1000038,유동비율_여성60대주중,0.11084796
1000038,유동비율_여성60대주말,0.044072243
1000038,유동비율_여성60대,0.154920203
1000041,상주비율_남성,0.49694501
1000041,상주비율_여성,0.50305499
1000041,상주비율_10대,0.094365241
1000041,상주비율_20대,0.188051595
1000041,상주비율_30대,0.16089613
1000041,상주비율_40대,0.147318398
1000041,상주비율_50대,0.154107264
1000041,상주비율_60대이상,0.255261371
1000041,상주비율_남성10대,0.05023761
1000041,상주비율_남성20대,0.092328581
1000041,상주비율_남성30대,0.082824168
1000041,상주비율_남성40대,0.078750849
1000041,상주비율_남성50대,0.078071962
1000041,상주비율_남성60대이상,0.11473184
1000041,상주비율_여성10대,0.044127631
1000041,상주비율_여성20대,0.095723014
1000041,상주비율_여성30대,0.078071962
1000041,상주비율_여성40대,0.068567549
1000041,상주비율_여성50대,0.076035302
1000041,상주비율_여성60대,0.140529532
1000041,유동비율_남성,0.488122611
1000041,유동비율_여성,0.511877252
1000041,유동비율_10대,0.082285197
1000041,유동비율_20대,0.181238461
1000041,유동비율_30대,0.184764938
1000041,유동비율_40대,0.165872212
1000041,유동비율_50대,0.167353405
1000041,유동비율_60대이상,0.218485719
1000041,유동비율_주중,0.746603544
1000041,유동비율_주말,0.253396593
1000041,유동비율_남성10대주중,0.027916413
1000041,유동비율_남성10대주말,0.010641
1000041,유동비율_남성10대,0.038557413
1000041,유동비율_남성20대주중,0.058077507
1000041,유동비율_남성20대주말,0.021620113
1000041,유동비율_남성20대,0.07969762
1000041,유동비율_남성30대주중,0.074764911
1000041,유동비율_남성30대주말,0.023152693
1000041,유동비율_남성30대,0.097917604
1000041,유동비율_남성40대주중,0.070689376
1000041,유동비율_남성40대주말,0.021067297
1000041,유동비율_남성40대,0.091756672
1000041,유동비율_남성50대주중,0.063241933
1000041,유동비율_남성50대주말,0.020434325
1000041,유동비율_남성50대,0.083676258
1000041,유동비율_남성60대주중,0.071076826
1000041,유동비율_남성60대주말,0.025441995
1000041,유동비율_남성60대,0.096518821
1000041,유동비율_여성10대주중,0.030721017
1000041,유동비율_여성10대주말,0.013006904
1000041,유동비율_여성10대,0.043727921
1000041,유동비율_여성20대주중,0.076060784
1000041,유동비율_여성20대주말,0.025480535
1000041,유동비율_여성20대,0.101541319
1000041,유동비율_여성30대주중,0.065981826
1000041,유동비율_여성30대주말,0.02086544
1000041,유동비율_여성30대,0.086847266
1000041,유동비율_여성40대주중,0.056311159
1000041,유동비율_여성40대주말,0.017804928
1000041,유동비율_여성40대,0.074116086
1000041,유동비율_여성50대주중,0.063257718
1000041,유동비율_여성50대주말,0.020419633
1000041,유동비율_여성50대,0.083677352
1000041,유동비율_여성60대주중,0.088506125
1000041,유동비율_여성60대주말,0.033460773
1000041,유동비율_여성60대,0.121966898
1000042,상주비율_남성,0.495173197
1000042,상주비율_여성,0.504826803
1000042,상주비율_10대,0.110164679
1000042,상주비율_20대,0.169789892
1000042,상주비율_30대,0.148779103
1000042,상주비율_40대,0.144804089
1000042,상주비율_50대,0.172629188
1000042,상주비율_60대이상,0.253833049
1000042,상주비율_남성10대,0.060760931
1000042,상주비율_남성20대,0.081771721
1000042,상주비율_남성30대,0.078932425
1000042,상주비율_남성40대,0.06871096
1000042,상주비율_남성50대,0.087450312
1000042,상주비율_남성60대이상,0.117546848
1000042,상주비율_여성10대,0.049403748
1000042,상주비율_여성20대,0.088018171
1000042,상주비율_여성30대,0.069846678
1000042,상주비율_여성40대,0.076093129
1000042,상주비율_여성50대,0.085178876
1000042,상주비율_여성60대,0.136286201
1000042,유동비율_남성,0.468489026
1000042,유동비율_여성,0.531510974
1000042,유동비율_10대,0.115876212
1000042,유동비율_20대,0.164506167
1000042,유동비율_30대,0.171856704
1000042,유동비율_40대,0.159198263
1000042,유동비율_50대,0.160723008
1000042,유동비율_60대이상,0.22783954
1000042,유동비율_주중,0.735234223
1000042,유동비율_주말,0.264765777
1000042,유동비율_남성10대주중,0.041735638
1000042,유동비율_남성10대주말,0.015380957
1000042,유동비율_남성10대,0.057116596
1000042,유동비율_남성20대주중,0.051539922
1000042,유동비율_남성20대주말,0.019875473
1000042,유동비율_남성20대,0.071415395
1000042,유동비율_남성30대주중,0.062118081
1000042,유동비율_남성30대주말,0.021993139
1000042,유동비율_남성30대,0.08411122
1000042,유동비율_남성40대주중,0.060893098
1000042,유동비율_남성40대주말,0.02093814
1000042,유동비율_남성40대,0.081831239
1000042,유동비율_남성50대주중,0.05767602
1000042,유동비율_남성50대주말,0.020500665
1000042,유동비율_남성50대,0.078176686
1000042,유동비율_남성60대주중,0.069774238
1000042,유동비율_남성60대주말,0.026064877
1000042,유동비율_남성60대,0.095839116
1000042,유동비율_여성10대주중,0.042360618
1000042,유동비율_여성10대주말,0.016399744
1000042,유동비율_여성10대,0.058760362
1000042,유동비율_여성20대주중,0.068972565
1000042,유동비율_여성20대주말,0.02411858
1000042,유동비율_여성20대,0.093091145
1000042,유동비율_여성30대주중,0.06541914
1000042,유동비율_여성30대주말,0.022326557
1000042,유동비율_여성30대,0.087745697
1000042,유동비율_여성40대주중,0.057489794
1000042,유동비율_여성40대주말,0.019877496
1000042,유동비율_여성40대,0.07736729
1000042,유동비율_여성50대주중,0.061517119
1000042,유동비율_여성50대주말,0.021030108
1000042,유동비율_여성50대,0.082547228
1000042,유동비율_여성60대주중,0.095740331
1000042,유동비율_여성60대주말,0.036260732
1000042,유동비율_여성60대,0.132001063
1000043,상주비율_남성,0.477214542
1000043,상주비율_여성,0.522785458
1000043,상주비율_10대,0.100870456
1000043,상주비율_20대,0.149001536
1000043,상주비율_30대,0.117255504
1000043,상주비율_40대,0.140809012
1000043,상주비율_50대,0.204301075
1000043,상주비율_60대이상,0.287762417
1000043,상주비율_남성10대,0.049667179
1000043,상주비율_남성20대,0.07578085
1000043,상주비율_남성30대,0.064516129
1000043,상주비율_남성40대,0.067076293
1000043,상주비율_남성50대,0.107526882
1000043,상주비율_남성60대이상,0.112647209
1000043,상주비율_여성10대,0.051203277
1000043,상주비율_여성20대,0.073220686
1000043,상주비율_여성30대,0.052739375
1000043,상주비율_여성40대,0.073732719
1000043,상주비율_여성50대,0.096774194
1000043,상주비율_여성60대,0.175115207
1000043,유동비율_남성,0.456282518
1000043,유동비율_여성,0.543717326
1000043,유동비율_10대,0.141412448
1000043,유동비율_20대,0.133455437
1000043,유동비율_30대,0.162615905
1000043,유동비율_40대,0.153192332
1000043,유동비율_50대,0.158180773
1000043,유동비율_60대이상,0.251143104
1000043,유동비율_주중,0.715329834
1000043,유동비율_주말,0.284670218
1000043,유동비율_남성10대주중,0.055331258
1000043,유동비율_남성10대주말,0.021121681
1000043,유동비율_남성10대,0.076452939
1000043,유동비율_남성20대주중,0.041921466
1000043,유동비율_남성20대주말,0.016790685
1000043,유동비율_남성20대,0.058712151
1000043,유동비율_남성30대주중,0.05152376
1000043,유동비율_남성30대주말,0.021829475
1000043,유동비율_남성30대,0.073353236
1000043,유동비율_남성40대주중,0.053310603
1000043,유동비율_남성40대주말,0.021970982
1000043,유동비율_남성40대,0.075281586
1000043,유동비율_남성50대주중,0.05267364
1000043,유동비율_남성50대주말,0.021449726
1000043,유동비율_남성50대,0.074123366
1000043,유동비율_남성60대주중,0.069983132
1000043,유동비율_남성60대주말,0.028377307
1000043,유동비율_남성60대,0.098360439
1000043,유동비율_여성10대주중,0.046890988
1000043,유동비율_여성10대주말,0.018069042
1000043,유동비율_여성10대,0.06496003
1000043,유동비율_여성20대주중,0.053996924
1000043,유동비율_여성20대주말,0.020746258
1000043,유동비율_여성20대,0.074743182
1000043,유동비율_여성30대주중,0.063988558
1000043,유동비율_여성30대주말,0.025274112
1000043,유동비율_여성30대,0.08926267
1000043,유동비율_여성40대주중,0.055815457
1000043,유동비율_여성40대주말,0.022095811
1000043,유동비율_여성40대,0.077911267
1000043,유동비율_여성50대주중,0.06056477
1000043,유동비율_여성50대주말,0.023493262
1000043,유동비율_여성50대,0.084058033
1000043,유동비율_여성60대주중,0.109331206
1000043,유동비율_여성60대주말,0.043451512
1000043,유동비율_여성60대,0.152782718
1000044,상주비율_남성,0.491247265
1000044,상주비율_여성,0.508752735
1000044,상주비율_10대,0.092997812
1000044,상주비율_20대,0.110503282
1000044,상주비율_30대,0.10940919
1000044,상주비율_40대,0.157549234
1000044,상주비율_50대,0.143326039
1000044,상주비율_60대이상,0.386214442
1000044,상주비율_남성10대,0.054704595
1000044,상주비율_남성20대,0.057986871
1000044,상주비율_남성30대,0.062363239
1000044,상주비율_남성40대,0.088621444
1000044,상주비율_남성50대,0.074398249
1000044,상주비율_남성60대이상,0.153172867
1000044,상주비율_여성10대,0.038293217
1000044,상주비율_여성20대,0.052516411
1000044,상주비율_여성30대,0.047045952
1000044,상주비율_여성40대,0.06892779
1000044,상주비율_여성50대,0.06892779
1000044,상주비율_여성60대,0.233041575
1000044,유동비율_남성,0.477052109
1000044,유동비율_여성,0.522947577
1000044,유동비율_10대,0.048970679
1000044,유동비율_20대,0.146528815
1000044,유동비율_30대,0.21356581
1000044,유동비율_40대,0.202317376
1000044,유동비율_50대,0.164859412
1000044,유동비율_60대이상,0.223757593
1000044,유동비율_주중,0.791376493
1000044,유동비율_주말,0.208623821
1000044,유동비율_남성10대주중,0.016056084
1000044,유동비율_남성10대주말,0.007263953
1000044,유동비율_남성10대,0.023320037
1000044,유동비율_남성20대주중,0.042700687
1000044,유동비율_남성20대주말,0.013948751
1000044,유동비율_남성20대,0.056649437
1000044,유동비율_남성30대주중,0.090269515
1000044,유동비율_남성30대주말,0.019677926
1000044,유동비율_남성30대,0.109947441
1000044,유동비율_남성40대주중,0.092442526
1000044,유동비율_남성40대주말,0.018589535
1000044,유동비율_남성40대,0.111032061
1000044,유동비율_남성50대주중,0.066078702
1000044,유동비율_남성50대주말,0.016169213
1000044,유동비율_남성50대,0.082247915
1000044,유동비율_남성60대주중,0.071807092
1000044,유동비율_남성60대주말,0.022054883
1000044,유동비율_남성60대,0.093861975
1000044,유동비율_여성10대주중,0.017727558
1000044,유동비율_여성10대주말,0.007926069
1000044,유동비율_여성10대,0.025653628
1000044,유동비율_여성20대주중,0.070428495
1000044,유동비율_여성20대주말,0.01945214
1000044,유동비율_여성20대,0.089880635
1000044,유동비율_여성30대주중,0.083834071
1000044,유동비율_여성30대주말,0.01978587
1000044,유동비율_여성30대,0.103619941
1000044,유동비율_여성40대주중,0.074042638
1000044,유동비율_여성40대주말,0.017242834
1000044,유동비율_여성40대,0.091285472
1000044,유동비율_여성50대주중,0.06595536
1000044,유동비율_여성50대주말,0.016657551
1000044,유동비율_여성50대,0.082612911
1000044,유동비율_여성60대주중,0.100041622
1000044,유동비율_여성60대주말,0.029856353
1000044,유동비율_여성60대,0.129897975
1000045,상주비율_남성,0.486860304
1000045,상주비율_여성,0.513139696
1000045,상주비율_10대,0.121715076
1000045,상주비율_20대,0.146611342
1000045,상주비율_30대,0.170124481
1000045,상주비율_40대,0.154910097
1000045,상주비율_50대,0.131396957
1000045,상주비율_60대이상,0.275242047
1000045,상주비율_남성10대,0.055325035
1000045,상주비율_남성20대,0.077455048
1000045,상주비율_남성30대,0.091286307
1000045,상주비율_남성40대,0.078838174
1000045,상주비율_남성50대,0.065006916
1000045,상주비율_남성60대이상,0.118948824
1000045,상주비율_여성10대,0.066390041
1000045,상주비율_여성20대,0.069156293
1000045,상주비율_여성30대,0.078838174
1000045,상주비율_여성40대,0.076071923
1000045,상주비율_여성50대,0.066390041
1000045,상주비율_여성60대,0.156293223
1000045,유동비율_남성,0.504972979
1000045,유동비율_여성,0.495027021
1000045,유동비율_10대,0.068259975
1000045,유동비율_20대,0.171920497
1000045,유동비율_30대,0.221532903
1000045,유동비율_40대,0.197799381
1000045,유동비율_50대,0.149035794
1000045,유동비율_60대이상,0.191453538
1000045,유동비율_주중,0.783618237
1000045,유동비율_주말,0.216382227
1000045,유동비율_남성10대주중,0.023851601
1000045,유동비율_남성10대주말,0.010525446
1000045,유동비율_남성10대,0.034377047
1000045,유동비율_남성20대주중,0.047870924
1000045,유동비율_남성20대주말,0.017120669
1000045,유동비율_남성20대,0.064991593
1000045,유동비율_남성30대주중,0.095576213
1000045,유동비율_남성30대주말,0.020930959
1000045,유동비율_남성30대,0.116507172
1000045,유동비율_남성40대주중,0.096126472
1000045,유동비율_남성40대주말,0.018867719
1000045,유동비율_남성40대,0.114994191
1000045,유동비율_남성50대주중,0.066144539
1000045,유동비율_남성50대주말,0.016456739
1000045,유동비율_남성50대,0.082601278
1000045,유동비율_남성60대주중,0.069414777
1000045,유동비율_남성60대주말,0.02208808
1000045,유동비율_남성60대,0.091502857
1000045,유동비율_여성10대주중,0.023927923
1000045,유동비율_여성10대주말,0.009958717
1000045,유동비율_여성10대,0.033886639
1000045,유동비율_여성20대주중,0.08256045
1000045,유동비율_여성20대주말,0.02437263
1000045,유동비율_여성20대,0.10693308
1000045,유동비율_여성30대주중,0.08545859
1000045,유동비율_여성30대주말,0.019566446
1000045,유동비율_여성30대,0.105025035
1000045,유동비율_여성40대주중,0.066873888
1000045,유동비율_여성40대주말,0.01593223
1000045,유동비율_여성40대,0.082806118
1000045,유동비율_여성50대주중,0.051719954
1000045,유동비율_여성50대주말,0.014715721
1000045,유동비율_여성50대,0.066435675
1000045,유동비율_여성60대주중,0.074099635
1000045,유동비율_여성60대주말,0.025849422
1000045,유동비율_여성60대,0.099949057
1000046,상주비율_남성,0.527824621
1000046,상주비율_여성,0.472175379
1000046,상주비율_10대,0.118043845
1000046,상주비율_20대,0.244519393
1000046,상주비율_30대,0.160202361
1000046,상주비율_40대,0.118043845
1000046,상주비율_50대,0.107925801
1000046,상주비율_60대이상,0.251264755
1000046,상주비율_남성10대,0.062394604
1000046,상주비율_남성20대,0.123102867
1000046,상주비율_남성30대,0.089376054
1000046,상주비율_남성40대,0.069139966
1000046,상주비율_남성50대,0.069139966
1000046,상주비율_남성60대이상,0.114671164
1000046,상주비율_여성10대,0.055649241
1000046,상주비율_여성20대,0.121416526
1000046,상주비율_여성30대,0.070826307
1000046,상주비율_여성40대,0.048903879
1000046,상주비율_여성50대,0.038785835
1000046,상주비율_여성60대,0.136593592
1000046,유동비율_남성,0.548145044
1000046,유동비율_여성,0.451855055
1000046,유동비율_10대,0.064567011
1000046,유동비율_20대,0.251176607
1000046,유동비율_30대,0.176983524
1000046,유동비율_40대,0.169447957
1000046,유동비율_50대,0.153667461
1000046,유동비율_60대이상,0.184157538
1000046,유동비율_주중,0.784827164
1000046,유동비율_주말,0.215173133
1000046,유동비율_남성10대주중,0.022253554
1000046,유동비율_남성10대주말,0.008802884
1000046,유동비율_남성10대,0.031056438
1000046,유동비율_남성20대주중,0.091710738
1000046,유동비율_남성20대주말,0.031039428
1000046,유동비율_남성20대,0.122750166
1000046,유동비율_남성30대주중,0.08024802
1000046,유동비율_남성30대주말,0.020028456
1000046,유동비율_남성30대,0.100276476
1000046,유동비율_남성40대주중,0.086117928
1000046,유동비율_남성40대주말,0.017282981
1000046,유동비율_남성40대,0.103400909
1000046,유동비율_남성50대주중,0.076504713
1000046,유동비율_남성50대주말,0.016947634
1000046,유동비율_남성50대,0.093452347
1000046,유동비율_남성60대주중,0.076198243
1000046,유동비율_남성60대주말,0.021013828
1000046,유동비율_남성60대,0.097212071
1000046,유동비율_여성10대주중,0.0240901
1000046,유동비율_여성10대주말,0.009422451
1000046,유동비율_여성10대,0.033512551
1000046,유동비율_여성20대주중,0.097879402
1000046,유동비율_여성20대주말,0.030548325
1000046,유동비율_여성20대,0.128427727
1000046,유동비율_여성30대주중,0.061906882
1000046,유동비율_여성30대주말,0.014799672
1000046,유동비율_여성30대,0.076706554
1000046,유동비율_여성40대주중,0.053558511
1000046,유동비율_여성40대주말,0.012489625
1000046,유동비율_여성40대,0.066048136
1000046,유동비율_여성50대주중,0.047673274
1000046,유동비율_여성50대주말,0.012542236
1000046,유동비율_여성50대,0.06021551
1000046,유동비율_여성60대주중,0.066689557
1000046,유동비율_여성60대주말,0.020256899
1000046,유동비율_여성60대,0.086946456
1000047,상주비율_남성,0.522241993
1000047,상주비율_여성,0.477758007
1000047,상주비율_10대,0.080960854
1000047,상주비율_20대,0.161032028
1000047,상주비율_30대,0.12633452
1000047,상주비율_40대,0.127224199
1000047,상주비율_50대,0.170818505
1000047,상주비율_60대이상,0.333629893
1000047,상주비율_남성10대,0.047153025
1000047,상주비율_남성20대,0.088967972
1000047,상주비율_남성30대,0.076512456
1000047,상주비율_남성40대,0.069395018
1000047,상주비율_남성50대,0.089857651
1000047,상주비율_남성60대이상,0.150355872
1000047,상주비율_여성10대,0.033807829
1000047,상주비율_여성20대,0.072064057
1000047,상주비율_여성30대,0.049822064
1000047,상주비율_여성40대,0.057829181
1000047,상주비율_여성50대,0.080960854
1000047,상주비율_여성60대,0.183274021
1000047,유동비율_남성,0.521707018
1000047,유동비율_여성,0.478292982
1000047,유동비율_10대,0.053974869
1000047,유동비율_20대,0.215182301
1000047,유동비율_30대,0.20016836
1000047,유동비율_40대,0.178705636
1000047,유동비율_50대,0.156182902
1000047,유동비율_60대이상,0.195785745
1000047,유동비율_주중,0.77763968
1000047,유동비율_주말,0.222360694
1000047,유동비율_남성10대주중,0.018608233
1000047,유동비율_남성10대주말,0.00782919
1000047,유동비율_남성10대,0.026437422
1000047,유동비율_남성20대주중,0.072400232
1000047,유동비율_남성20대주말,0.025138541
1000047,유동비율_남성20대,0.097538772
1000047,유동비율_남성30대주중,0.087743731
1000047,유동비율_남성30대주말,0.022322475
1000047,유동비율_남성30대,0.110066205
1000047,유동비율_남성40대주중,0.084492834
1000047,유동비율_남성40대주말,0.019227055
1000047,유동비율_남성40대,0.103719889
1000047,유동비율_남성50대주중,0.068691599
1000047,유동비율_남성50대주말,0.01729299
1000047,유동비율_남성50대,0.085984589
1000047,유동비율_남성60대주중,0.075544922
1000047,유동비율_남성60대주말,0.022417743
1000047,유동비율_남성60대,0.097962664
1000047,유동비율_여성10대주중,0.01919265
1000047,유동비율_여성10대주말,0.008344984
1000047,유동비율_여성10대,0.027537634
1000047,유동비율_여성20대주중,0.089935833
1000047,유동비율_여성20대주말,0.027709659
1000047,유동비율_여성20대,0.117645491
1000047,유동비율_여성30대주중,0.072081892
1000047,유동비율_여성30대주말,0.018021011
1000047,유동비율_여성30대,0.090102903
1000047,유동비율_여성40대주중,0.059747613
1000047,유동비율_여성40대주말,0.015238882
1000047,유동비율_여성40대,0.074986495
1000047,유동비율_여성50대주중,0.055070219
1000047,유동비율_여성50대주말,0.015128655
1000047,유동비율_여성50대,0.070198874
1000047,유동비율_여성60대주중,0.074131232
1000047,유동비율_여성60대주말,0.02369054
1000047,유동비율_여성60대,0.097821772
1000048,상주비율_남성,0.513860717
1000048,상주비율_여성,0.486139283
1000048,상주비율_10대,0.061528059
1000048,상주비율_20대,0.0831643
1000048,상주비율_30대,0.092630156
1000048,상주비율_40대,0.118323191
1000048,상주비율_50대,0.164300203
1000048,상주비율_60대이상,0.480054091
1000048,상주비율_남성10대,0.025016903
1000048,상주비율_남성20대,0.039891819
1000048,상주비율_남성30대,0.050709939
1000048,상주비율_남성40대,0.066260987
1000048,상주비율_남성50대,0.084516565
1000048,상주비율_남성60대이상,0.247464503
1000048,상주비율_여성10대,0.036511156
1000048,상주비율_여성20대,0.043272481
1000048,상주비율_여성30대,0.041920216
1000048,상주비율_여성40대,0.052062204
1000048,상주비율_여성50대,0.079783638
1000048,상주비율_여성60대,0.232589588
1000048,유동비율_남성,0.485651866
1000048,유동비율_여성,0.514348134
1000048,유동비율_10대,0.037080234
1000048,유동비율_20대,0.141916936
1000048,유동비율_30대,0.221012511
1000048,유동비율_40대,0.213512255
1000048,유동비율_50대,0.170558665
1000048,유동비율_60대이상,0.215920442
1000048,유동비율_주중,0.808827505
1000048,유동비율_주말,0.191173278
