상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,분기별매출평균
1000632,구로동로8길,CS100002,중식음식점,22218600.9
1000633,구로중앙로19길,CS100002,중식음식점,11009416.99
1000634,구로중앙로28길,CS100002,중식음식점,48170538.75
1000635,구로중앙로34길,CS100002,중식음식점,23552210.63
1000636,구로중앙로42길,CS100002,중식음식점,68163237.75
1000637,구로중앙로7길,CS100002,중식음식점,129880146.2
1000638,구로중앙로8길,CS100002,중식음식점,29059255.13
1000640,도림로12길,CS100002,중식음식점,16403549.04
1000641,도림로6길,CS100002,중식음식점,13200935.81
1000642,디지털로27길,CS100002,중식음식점,47587355.77
1000643,디지털로32가길,CS100002,중식음식점,34092420.5
1000644,디지털로32길,CS100002,중식음식점,119733637.4
1000645,부일로11길,CS100002,중식음식점,72815319.25
1000647,부일로1길,CS100002,중식음식점,28520432.5
1000648,새말로18길,CS100002,중식음식점,211678934.9
1000649,신도림로13길,CS100002,중식음식점,7226971
1000650,오류로8길,CS100002,중식음식점,85610164.75
1000651,우마길,CS100002,중식음식점,17219363.2
1000652,중앙로15길,CS100002,중식음식점,12273296
1000653,중앙로1길,CS100002,중식음식점,93078680.25
1000654,가산로3길,CS100002,중식음식점,33196123
1000656,금하로14길,CS100002,중식음식점,73596571.25
1000662,독산로50길,CS100002,중식음식점,3023498.25
1000664,독산로70길,CS100002,중식음식점,5456722.25
1000665,독산로78다길,CS100002,중식음식점,73449107.75
1000666,독산로85길,CS100002,중식음식점,17056207.54
1000667,문성로5길,CS100002,중식음식점,55486374.83
1000668,범안로11길,CS100002,중식음식점,50810098.5
1000669,범안로17길,CS100002,중식음식점,125878665.5
1000670,벚꽃로56길,CS100002,중식음식점,62262356.8
1000671,시흥대로120길,CS100002,중식음식점,10206878.38
1000672,시흥대로138길,CS100002,중식음식점,35318219
1000673,시흥대로141길,CS100002,중식음식점,41976383.05
1000674,시흥대로150길,CS100002,중식음식점,20091264.66
1000675,시흥대로153길,CS100002,중식음식점,5065238.875
1000676,시흥대로22길,CS100002,중식음식점,54220728
1000677,시흥대로36길,CS100002,중식음식점,36418359.67
1000678,시흥대로62가길,CS100002,중식음식점,11873839.67
1000679,시흥대로63길,CS100002,중식음식점,54298450.29
1000681,시흥대로84길,CS100002,중식음식점,103526889.5
1000685,경인로80길,CS100002,중식음식점,38375726.67
1000686,경인로90길,CS100002,중식음식점,27295629.5
1000687,국회대로56길,CS100002,중식음식점,47883843.88
1000688,당산로31길,CS100002,중식음식점,81174884.13
1000689,당산로37길,CS100002,중식음식점,120206564
1000690,당산로38길,CS100002,중식음식점,49492989.25
1000692,대림로22길,CS100002,중식음식점,8471502.708
1000693,대림로29길,CS100002,중식음식점,66647054.56
1000694,대림로31길,CS100002,중식음식점,4969565.722
1000695,대림로34길,CS100002,중식음식점,38867873.88
1000697,대림로7길,CS100002,중식음식점,31324406.69
1000698,대림로8길,CS100002,중식음식점,44547367.95
1000699,도림로112길,CS100002,중식음식점,30998302.38
1000700,도림로147길,CS100002,중식음식점,37339843.5
1000701,도림로63길,CS100002,중식음식점,32728939
1000702,도림천로21길,CS100002,중식음식점,44538821.75
1000703,도신로15길,CS100002,중식음식점,63120227.67
1000706,도신로62길,CS100002,중식음식점,369959779.7
1000707,디지털로37길,CS100002,중식음식점,96996726.67
1000708,디지털로57길,CS100002,중식음식점,50451564.89
1000710,선유로55길,CS100002,중식음식점,59839785.5
1000711,선유서로24길,CS100002,중식음식점,0
1000712,선유서로25길,CS100002,중식음식점,39744426.63
1000714,신길로17길,CS100002,중식음식점,2614991.875
1000716,신길로42가길,CS100002,중식음식점,15963882.38
1000718,신길로60길,CS100002,중식음식점,19313476.39
1000719,양평로19길,CS100002,중식음식점,57053110.63
1000721,양평로28길,CS100002,중식음식점,22368656.25
1000725,여의대방로61길,CS100002,중식음식점,60739850.25
1000726,영등포로25길,CS100002,중식음식점,125819343
1000727,영등포로27길,CS100002,중식음식점,24597629.33
1000728,영등포로35길,CS100002,중식음식점,39439536
1000730,영등포로80길,CS100002,중식음식점,66027613.71
1000731,영등포로84길,CS100002,중식음식점,99082830.38
1000732,영신로9길,CS100002,중식음식점,19119723.09
1000733,국사봉1길,CS100002,중식음식점,21216464.88
1000734,국사봉2길,CS100002,중식음식점,32316862.25
1000735,국사봉길,CS100002,중식음식점,38590389.27
1000739,동작대로17길,CS100002,중식음식점,10760957.88
1000740,동작대로29길,CS100002,중식음식점,0
1000741,동작대로33길,CS100002,중식음식점,95701978
1000743,동작대로7길,CS100002,중식음식점,18490758.6
1000744,등용로14길,CS100002,중식음식점,25026716.25
1000745,만양로14길,CS100002,중식음식점,27514833.83
1000746,만양로8길,CS100002,중식음식점,7067030.375
1000755,사당로30길,CS100002,중식음식점,89616854.33
1000756,사당로8길,CS100002,중식음식점,127979444
1000757,상도로15길,CS100002,중식음식점,73523517
1000758,상도로37길,CS100002,중식음식점,90934264.38
1000760,상도로61길,CS100002,중식음식점,46833243.4
1000761,상도로62길,CS100002,중식음식점,40137373.38
1000768,신대방길,CS100002,중식음식점,33908567.95
1000772,여의대방로22카길,CS100002,중식음식점,40415318.38
1000773,여의대방로24길,CS100002,중식음식점,24366870.63
1000774,여의대방로46길,CS100002,중식음식점,106905524.3
1000775,장승배기로10길,CS100002,중식음식점,1174525.5
1000776,장승배기로19길,CS100002,중식음식점,4450834.75
1000777,장승배기로27길,CS100002,중식음식점,78699087
1000778,흑석로13길,CS100002,중식음식점,1351134.5
1000779,흑석로9길,CS100002,중식음식점,50152017.15
1000781,관악로14길,CS100002,중식음식점,151193333.8
1000782,관악로28길,CS100002,중식음식점,219292266.8
1000785,관천로22길,CS100002,중식음식점,24704627.5
1000786,구암길,CS100002,중식음식점,20689117.5
1000790,난곡로26길,CS100002,중식음식점,26356973
1000792,난곡로74길,CS100002,중식음식점,16616832.53
1000793,난우길,CS100002,중식음식점,69922886.04
1000795,남부순환로142길,CS100002,중식음식점,13468321
1000797,남부순환로161길,CS100002,중식음식점,89968665.88
1000798,남부순환로172길,CS100002,중식음식점,6997666.25
1000799,남부순환로234길,CS100002,중식음식점,79233637.58
1000800,남부순환로248길,CS100002,중식음식점,72469513.5
1000801,남현2길,CS100002,중식음식점,60277350.25
1000802,남현3길,CS100002,중식음식점,47726376
1000803,남현길,CS100002,중식음식점,90882676.75
1000804,당곡길,CS100002,중식음식점,30198840.5
1000806,대학길,CS100002,중식음식점,82353715.83
1000809,법원단지길,CS100002,중식음식점,78794685.25
1000810,복은길,CS100002,중식음식점,82868736.25
1000812,봉천로33길,CS100002,중식음식점,13853438.75
1000815,신림동길,CS100002,중식음식점,20496142.67
1000817,신림로28길,CS100002,중식음식점,20130564.5
1000820,신림로64길,CS100002,중식음식점,34792682.33
1000823,신원로3길,CS100002,중식음식점,19503754.38
1000824,양녕로6길,CS100002,중식음식점,25550417.25
1000825,은천로25길,CS100002,중식음식점,105726701
1000826,인헌길,CS100002,중식음식점,36267954.75
1000827,장군봉1길,CS100002,중식음식점,41986082.79
1000829,조원로10길,CS100002,중식음식점,9729125.417
1000830,조원로18길,CS100002,중식음식점,10966433.67
1000831,조원중앙로2길,CS100002,중식음식점,19796610.46
1000834,청룡길,CS100002,중식음식점,28434752.49
1000835,청림3길,CS100002,중식음식점,70361866.75
1000837,행운길,CS100002,중식음식점,62982635.79
1000838,호암로20길,CS100002,중식음식점,25404872.5
1000839,호암로24길,CS100002,중식음식점,39477508.36
1000841,양지길,CS100002,중식음식점,14016243
1000842,원신길,CS100002,중식음식점,49641756.5
1000844,강남대로23길,CS100002,중식음식점,44888881.5
1000845,강남대로34길,CS100002,중식음식점,23387970.83
1000846,강남대로8길,CS100002,중식음식점,33432867.5
1000848,남부순환로317길,CS100002,중식음식점,48943382.38
1000849,남부순환로325길,CS100002,중식음식점,64925173.04
1000850,남부순환로339길,CS100002,중식음식점,130956522.8
1000852,논현로27길,CS100002,중식음식점,22858298.39
1000853,동광로12길,CS100002,중식음식점,23468015.33
1000854,동광로1길,CS100002,중식음식점,204209800.5
1000855,동광로39길,CS100002,중식음식점,140649815.2
1000856,동산로10길,CS100002,중식음식점,90683936
1000858,방배천로4안길,CS100002,중식음식점,143682292.8
1000860,바우뫼로39길,CS100002,중식음식점,45940259.5
1000861,반포대로9길,CS100002,중식음식점,118246471.8
1000863,방배로35길,CS100002,중식음식점,181509740.9
1000866,사평대로22길,CS100002,중식음식점,26355645
1000871,서초대로25길,CS100002,중식음식점,114468465.3
1000872,서초대로4길,CS100002,중식음식점,55724516
1000873,서초대로64길,CS100002,중식음식점,192135478.3
1000875,신반포로45길,CS100002,중식음식점,55907129.5
1000876,언남길,CS100002,중식음식점,402778614
1000881,효령로31길,CS100002,중식음식점,99579168.75
1000889,개포로17길,CS100002,중식음식점,137875295.3
1000890,개포로20길,CS100002,중식음식점,49480429.25
1000891,개포로28길,CS100002,중식음식점,169527748.5
1000892,개포로82길,CS100002,중식음식점,71350884.25
1000894,논현로106길,CS100002,중식음식점,98326375.44
1000895,논현로10길,CS100002,중식음식점,44378321
1000896,논현로115길,CS100002,중식음식점,160956089
1000900,논현로26길,CS100002,중식음식점,38530792.04
1000901,논현로28길,CS100002,중식음식점,125377062.4
1000902,논현로63길,CS100002,중식음식점,43402465.33
1000903,논현로8길,CS100002,중식음식점,126106732
1000904,도곡로37길,CS100002,중식음식점,48021066.42
1000907,도산대로30길,CS100002,중식음식점,125270793.9
1000909,도산대로50길,CS100002,중식음식점,283530214.3
1000910,도산대로81길,CS100002,중식음식점,368856506.3
1000911,도산대로89길,CS100002,중식음식점,137668948
1000913,봉은사로29길,CS100002,중식음식점,124303239.6
1000914,봉은사로43길,CS100002,중식음식점,123293150
1000921,삼성로64길,CS100002,중식음식점,51448510.25
1000922,삼성로69길,CS100002,중식음식점,57616913.25
1000923,삼성로75길,CS100002,중식음식점,95874759.63
1000925,선릉로132길,CS100002,중식음식점,193812004.3
1000927,선릉로146길,CS100002,중식음식점,201939673.6
1000928,선릉로18길,CS100002,중식음식점,48510503.25
1000929,압구정로2길,CS100002,중식음식점,140863473.3
1000930,언주로81길,CS100002,중식음식점,34062445.81
1000931,영동대로112길,CS100002,중식음식점,120847234.1
1000933,일원로3길,CS100002,중식음식점,65593178
1000934,일원로9길,CS100002,중식음식점,87812836.25
1000935,테헤란로81길,CS100002,중식음식점,325473672.6
1000937,학동로56길,CS100002,중식음식점,22835730.44
1000939,학동로77길,CS100002,중식음식점,51619003.38
1000940,거마로20길,CS100002,중식음식점,16209393.5
1000941,동남로20길,CS100002,중식음식점,6149805.688
1000943,백제고분로21길,CS100002,중식음식점,23098870.17
1000944,백제고분로22길,CS100002,중식음식점,32080318.25
1000945,백제고분로31길,CS100002,중식음식점,69895654.42
1000946,백제고분로32길,CS100002,중식음식점,34471904.5
1000947,백제고분로33길,CS100002,중식음식점,75622885.23
1000949,백제고분로39길,CS100002,중식음식점,36150202.13
1000950,백제고분로42길,CS100002,중식음식점,132175818.5
1000951,백제고분로45길,CS100002,중식음식점,9555229.333
1000952,백제고분로46길,CS100002,중식음식점,160603941.6
1000953,백제고분로50길,CS100002,중식음식점,9000000
1000954,삼전로13길,CS100002,중식음식점,46758983.34
1000955,송이로23길,CS100002,중식음식점,32292177.92
1000957,송이로36길,CS100002,중식음식점,44215990.5
1000958,송파대로30길,CS100002,중식음식점,129327395.8
1000959,양재대로62길,CS100002,중식음식점,25580547
1000961,양재대로71길,CS100002,중식음식점,91214338.75
1000962,양재대로72길,CS100002,중식음식점,23909816.08
1000963,오금로11길,CS100002,중식음식점,8724457.094
1000964,오금로36길,CS100002,중식음식점,29014236.33
1000965,오금로46길,CS100002,중식음식점,39705210.67
1000966,풍성로25길,CS100002,중식음식점,23645386.5
1000967,강동대로53길,CS100002,중식음식점,12183164.42
1000968,고덕로10길,CS100002,중식음식점,89908583.5
1000972,구천면로41길,CS100002,중식음식점,59781880.92
1000975,동남로82길,CS100002,중식음식점,124014162.3
1000976,동남로85길,CS100002,중식음식점,39273886.75
1000977,명일로13길,CS100002,중식음식점,7749208.75
1000978,상암로14길,CS100002,중식음식점,28888826.5
1000979,상암로4길,CS100002,중식음식점,28238968.5
1000980,상암로51길,CS100002,중식음식점,39860839.79
1000981,상암로5길,CS100002,중식음식점,61336669.73
1000982,상일로5길,CS100002,중식음식점,15740463.5
1000983,성내로5길,CS100002,중식음식점,396778575.5
1000984,성안로3길,CS100002,중식음식점,83972490.75
1000986,양재대로101길,CS100002,중식음식점,13968196.88
1000987,양재대로116길,CS100002,중식음식점,54088191.58
1000988,양재대로124길,CS100002,중식음식점,25809437.33
1000991,양재대로95길,CS100002,중식음식점,56216558.75
1000992,양재대로96길,CS100002,중식음식점,77042026.5
1000993,올림픽로48길,CS100002,중식음식점,31448949.38
